ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0062013	GO:0062013	positive regulation of small molecule metabolic process	2/26	45/5037	0.0221397899382946	0.309621236035369	0.290162473033368	PARK7/GPD1	2	go_bp
GO:0043524	GO:0043524	negative regulation of neuron apoptotic process	2/26	46/5037	0.0230734138047326	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0048545	GO:0048545	response to steroid hormone	3/26	122/5037	0.0240165569472469	0.309621236035369	0.290162473033368	PARK7/PFKFB1/BCL2	3	go_bp
GO:0030217	GO:0030217	T cell differentiation	2/26	47/5037	0.0240231956264628	0.309621236035369	0.290162473033368	PPP3CB/BCL2	2	go_bp
GO:1902600	GO:1902600	proton transmembrane transport	2/26	47/5037	0.0240231956264628	0.309621236035369	0.290162473033368	UQCRC1/PARK7	2	go_bp
GO:2001243	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	2/26	47/5037	0.0240231956264628	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0019752	GO:0019752	carboxylic acid metabolic process	6/26	453/5037	0.0249019327192696	0.309621236035369	0.290162473033368	PARK7/GPD1/PGK1/ALDOA/PFKFB1/QDPR	6	go_bp
GO:0018107	GO:0018107	peptidyl-threonine phosphorylation	2/26	48/5037	0.0249889574838972	0.309621236035369	0.290162473033368	MYLK2/BCL2	2	go_bp
GO:0009060	GO:0009060	aerobic respiration	3/26	124/5037	0.02505655189068	0.309621236035369	0.290162473033368	UQCRC1/ADSL/PARK7	3	go_bp
GO:0070482	GO:0070482	response to oxygen levels	3/26	124/5037	0.02505655189068	0.309621236035369	0.290162473033368	ADSL/PGK1/BCL2	3	go_bp
GO:0018210	GO:0018210	peptidyl-threonine modification	2/26	49/5037	0.025970522739646	0.309621236035369	0.290162473033368	MYLK2/BCL2	2	go_bp
GO:0036294	GO:0036294	cellular response to decreased oxygen levels	2/26	49/5037	0.025970522739646	0.309621236035369	0.290162473033368	PGK1/BCL2	2	go_bp
GO:0051384	GO:0051384	response to glucocorticoid	2/26	49/5037	0.025970522739646	0.309621236035369	0.290162473033368	PFKFB1/BCL2	2	go_bp
GO:0042327	GO:0042327	positive regulation of phosphorylation	4/26	223/5037	0.025976352107341	0.309621236035369	0.290162473033368	PARK7/GPD1/PFKFB1/BCL2	4	go_bp
GO:0042110	GO:0042110	T cell activation	3/26	126/5037	0.0261208891330962	0.309621236035369	0.290162473033368	PPP3CB/CD84/BCL2	3	go_bp
GO:0014074	GO:0014074	response to purine-containing compound	2/26	50/5037	0.0269677160308253	0.309621236035369	0.290162473033368	GPD1/PFKFB1	2	go_bp
GO:0033135	GO:0033135	regulation of peptidyl-serine phosphorylation	2/26	50/5037	0.0269677160308253	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0043436	GO:0043436	oxoacid metabolic process	6/26	463/5037	0.0274184067363016	0.309621236035369	0.290162473033368	PARK7/GPD1/PGK1/ALDOA/PFKFB1/QDPR	6	go_bp
GO:0006082	GO:0006082	organic acid metabolic process	6/26	467/5037	0.0284718798105798	0.309621236035369	0.290162473033368	PARK7/GPD1/PGK1/ALDOA/PFKFB1/QDPR	6	go_bp
GO:0030073	GO:0030073	insulin secretion	2/26	53/5037	0.0300513294452887	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0042542	GO:0042542	response to hydrogen peroxide	2/26	53/5037	0.0300513294452887	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0046165	GO:0046165	alcohol biosynthetic process	2/26	54/5037	0.0311093064725052	0.309621236035369	0.290162473033368	PARK7/QDPR	2	go_bp
GO:0007626	GO:0007626	locomotory behavior	2/26	56/5037	0.0332694028684363	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0060341	GO:0060341	regulation of cellular localization	5/26	359/5037	0.0339203472669844	0.309621236035369	0.290162473033368	PPP3CB/CD84/PARK7/MYLK2/BCL2	5	go_bp
GO:0010038	GO:0010038	response to metal ion	3/26	140/5037	0.0342518106191791	0.309621236035369	0.290162473033368	NEK7/PARK7/BCL2	3	go_bp
GO:0043467	GO:0043467	regulation of generation of precursor metabolites and energy	2/26	58/5037	0.0354872426538386	0.309621236035369	0.290162473033368	PARK7/GPD1	2	go_bp
GO:0016567	GO:0016567	protein ubiquitination	4/26	247/5037	0.036042370719457	0.309621236035369	0.290162473033368	ASB4/PARK7/KLHDC3/BCL2	4	go_bp
GO:0010508	GO:0010508	positive regulation of autophagy	2/26	59/5037	0.0366174034720155	0.309621236035369	0.290162473033368	PARK7/EPM2A	2	go_bp
GO:0031960	GO:0031960	response to corticosteroid	2/26	59/5037	0.0366174034720155	0.309621236035369	0.290162473033368	PFKFB1/BCL2	2	go_bp
GO:0071453	GO:0071453	cellular response to oxygen levels	2/26	59/5037	0.0366174034720155	0.309621236035369	0.290162473033368	PGK1/BCL2	2	go_bp
GO:0007610	GO:0007610	behavior	3/26	145/5037	0.0374429865130338	0.309621236035369	0.290162473033368	PPP3CB/PARK7/BCL2	3	go_bp
GO:0030072	GO:0030072	peptide hormone secretion	2/26	60/5037	0.0377615071312253	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0005975	GO:0005975	carbohydrate metabolic process	4/26	253/5037	0.0388726776800598	0.309621236035369	0.290162473033368	GPD1/PGK1/ALDOA/PFKFB1	4	go_bp
GO:0010562	GO:0010562	positive regulation of phosphorus metabolic process	4/26	253/5037	0.0388726776800598	0.309621236035369	0.290162473033368	PARK7/GPD1/PFKFB1/BCL2	4	go_bp
GO:0045937	GO:0045937	positive regulation of phosphate metabolic process	4/26	253/5037	0.0388726776800598	0.309621236035369	0.290162473033368	PARK7/GPD1/PFKFB1/BCL2	4	go_bp
GO:0007519	GO:0007519	skeletal muscle tissue development	2/26	61/5037	0.0389193917920003	0.309621236035369	0.290162473033368	MYLK2/BCL2	2	go_bp
GO:0031099	GO:0031099	regeneration	2/26	61/5037	0.0389193917920003	0.309621236035369	0.290162473033368	PFKFB1/BCL2	2	go_bp
GO:2000377	GO:2000377	regulation of reactive oxygen species metabolic process	2/26	61/5037	0.0389193917920003	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0006066	GO:0006066	alcohol metabolic process	3/26	148/5037	0.0394296886449655	0.309621236035369	0.290162473033368	PARK7/GPD1/QDPR	3	go_bp
GO:1903900	GO:1903900	regulation of viral life cycle	2/26	62/5037	0.0400908968002051	0.309621236035369	0.290162473033368	APOBEC3C/BCL2	2	go_bp
GO:0002790	GO:0002790	peptide secretion	2/26	63/5037	0.041275862679861	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0009267	GO:0009267	cellular response to starvation	2/26	63/5037	0.041275862679861	0.309621236035369	0.290162473033368	MYH13/BCL2	2	go_bp
GO:0010506	GO:0010506	regulation of autophagy	3/26	152/5037	0.0421621121559791	0.309621236035369	0.290162473033368	PARK7/EPM2A/BCL2	3	go_bp
GO:0007268	GO:0007268	chemical synaptic transmission	3/26	153/5037	0.0428600581363292	0.309621236035369	0.290162473033368	PPP3CB/PARK7/MYLK2	3	go_bp
GO:0051051	GO:0051051	negative regulation of transport	3/26	153/5037	0.0428600581363292	0.309621236035369	0.290162473033368	CD84/PARK7/BCL2	3	go_bp
GO:0098916	GO:0098916	anterograde trans-synaptic signaling	3/26	153/5037	0.0428600581363292	0.309621236035369	0.290162473033368	PPP3CB/PARK7/MYLK2	3	go_bp
GO:2001236	GO:2001236	regulation of extrinsic apoptotic signaling pathway	2/26	65/5037	0.0436855449976113	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0043523	GO:0043523	regulation of neuron apoptotic process	2/26	66/5037	0.0449099483104907	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0050777	GO:0050777	negative regulation of immune response	2/26	66/5037	0.0449099483104907	0.309621236035369	0.290162473033368	PPP3CB/CD84	2	go_bp
GO:0060538	GO:0060538	skeletal muscle organ development	2/26	66/5037	0.0449099483104907	0.309621236035369	0.290162473033368	MYLK2/BCL2	2	go_bp
GO:0032446	GO:0032446	protein modification by small protein conjugation	4/26	266/5037	0.0454415044853978	0.309621236035369	0.290162473033368	ASB4/PARK7/KLHDC3/BCL2	4	go_bp
GO:0099537	GO:0099537	trans-synaptic signaling	3/26	157/5037	0.0457108639935743	0.309621236035369	0.290162473033368	PPP3CB/PARK7/MYLK2	3	go_bp
GO:0006914	GO:0006914	autophagy	4/26	267/5037	0.0459716216708708	0.309621236035369	0.290162473033368	CD84/PARK7/EPM2A/BCL2	4	go_bp
GO:0061919	GO:0061919	process utilizing autophagic mechanism	4/26	267/5037	0.0459716216708708	0.309621236035369	0.290162473033368	CD84/PARK7/EPM2A/BCL2	4	go_bp
GO:0019079	GO:0019079	viral genome replication	2/26	67/5037	0.046147186230308	0.309621236035369	0.290162473033368	APOBEC3C/BCL2	2	go_bp
GO:0030098	GO:0030098	lymphocyte differentiation	2/26	67/5037	0.046147186230308	0.309621236035369	0.290162473033368	PPP3CB/BCL2	2	go_bp
GO:0045055	GO:0045055	regulated exocytosis	2/26	67/5037	0.046147186230308	0.309621236035369	0.290162473033368	PPP3CB/CD84	2	go_bp
GO:0002703	GO:0002703	regulation of leukocyte mediated immunity	2/26	68/5037	0.0473971050655768	0.309621236035369	0.290162473033368	PPP3CB/CD84	2	go_bp
GO:0046879	GO:0046879	hormone secretion	2/26	70/5037	0.0499343763891419	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:1901215	GO:1901215	negative regulation of neuron death	2/26	70/5037	0.0499343763891419	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0051347	GO:0051347	positive regulation of transferase activity	3/26	163/5037	0.0501627627761989	0.309621236035369	0.290162473033368	NEK7/PARK7/PFKFB1	3	go_bp
GO:0001504	GO:0001504	neurotransmitter uptake	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0001911	GO:0001911	negative regulation of leukocyte mediated cytotoxicity	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:0010559	GO:0010559	regulation of glycoprotein biosynthetic process	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0014850	GO:0014850	response to muscle activity	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	ADSL	1	go_bp
GO:0018195	GO:0018195	peptidyl-arginine modification	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0030890	GO:0030890	positive regulation of B cell proliferation	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0032148	GO:0032148	activation of protein kinase B activity	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0033233	GO:0033233	regulation of protein sumoylation	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0034311	GO:0034311	diol metabolic process	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	QDPR	1	go_bp
GO:0035774	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:0035825	GO:0035825	homologous recombination	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	KLHDC3	1	go_bp
GO:0036474	GO:0036474	cell death in response to hydrogen peroxide	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0051349	GO:0051349	positive regulation of lyase activity	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0072078	GO:0072078	nephron tubule morphogenesis	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1901863	GO:1901863	positive regulation of muscle tissue development	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1901984	GO:1901984	negative regulation of protein acetylation	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:1903306	GO:1903306	negative regulation of regulated secretory pathway	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	CD84	1	go_bp
GO:1903580	GO:1903580	positive regulation of ATP metabolic process	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	GPD1	1	go_bp
GO:2000273	GO:2000273	positive regulation of signaling receptor activity	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:2000811	GO:2000811	negative regulation of anoikis	1/26	10/5037	0.050479463889486	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0015833	GO:0015833	peptide transport	2/26	71/5037	0.0512214271463904	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0019953	GO:0019953	sexual reproduction	3/26	165/5037	0.051693147089989	0.309621236035369	0.290162473033368	PARK7/ALDOA/BCL2	3	go_bp
GO:0006937	GO:0006937	regulation of muscle contraction	2/26	72/5037	0.052520555343286	0.309621236035369	0.290162473033368	MYLK2/TNNC2	2	go_bp
GO:0050792	GO:0050792	regulation of viral process	2/26	72/5037	0.052520555343286	0.309621236035369	0.290162473033368	APOBEC3C/BCL2	2	go_bp
GO:0006109	GO:0006109	regulation of carbohydrate metabolic process	2/26	73/5037	0.0538316128991404	0.309621236035369	0.290162473033368	GPD1/PFKFB1	2	go_bp
GO:0009914	GO:0009914	hormone transport	2/26	73/5037	0.0538316128991404	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0099536	GO:0099536	synaptic signaling	3/26	168/5037	0.0540318380488966	0.309621236035369	0.290162473033368	PPP3CB/PARK7/MYLK2	3	go_bp
GO:0002820	GO:0002820	negative regulation of adaptive immune response	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:0002823	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:0006089	GO:0006089	lactate metabolic process	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0009164	GO:0009164	nucleoside catabolic process	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	APOBEC3C	1	go_bp
GO:0031342	GO:0031342	negative regulation of cell killing	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:0035510	GO:0035510	DNA dealkylation	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	APOBEC3C	1	go_bp
GO:0043101	GO:0043101	purine-containing compound salvage	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	ADSL	1	go_bp
GO:0043173	GO:0043173	nucleotide salvage	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	ADSL	1	go_bp
GO:0043304	GO:0043304	regulation of mast cell degranulation	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	CD84	1	go_bp
GO:0045058	GO:0045058	T cell selection	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0045981	GO:0045981	positive regulation of nucleotide metabolic process	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	GPD1	1	go_bp
GO:0048641	GO:0048641	regulation of skeletal muscle tissue development	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0051155	GO:0051155	positive regulation of striated muscle cell differentiation	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0051452	GO:0051452	intracellular pH reduction	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0051481	GO:0051481	negative regulation of cytosolic calcium ion concentration	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0051900	GO:0051900	regulation of mitochondrial depolarization	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0060765	GO:0060765	regulation of androgen receptor signaling pathway	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0072088	GO:0072088	nephron epithelium morphogenesis	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1900544	GO:1900544	positive regulation of purine nucleotide metabolic process	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	GPD1	1	go_bp
GO:1901031	GO:1901031	regulation of response to reactive oxygen species	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:1902176	GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1902235	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:1902253	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1903203	GO:1903203	regulation of oxidative stress-induced neuron death	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:2000209	GO:2000209	regulation of anoikis	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:2000677	GO:2000677	regulation of transcription regulatory region DNA binding	1/26	11/5037	0.0553904513450009	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:2001242	GO:2001242	regulation of intrinsic apoptotic signaling pathway	2/26	75/5037	0.0564889292668711	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:0022904	GO:0022904	respiratory electron transport chain	2/26	77/5037	0.0591922135177606	0.309621236035369	0.290162473033368	PARK7/GPD1	2	go_bp
GO:0046651	GO:0046651	lymphocyte proliferation	2/26	77/5037	0.0591922135177606	0.309621236035369	0.290162473033368	PPP3CB/BCL2	2	go_bp
GO:1901617	GO:1901617	organic hydroxy compound biosynthetic process	2/26	77/5037	0.0591922135177606	0.309621236035369	0.290162473033368	PARK7/QDPR	2	go_bp
GO:0006177	GO:0006177	GMP biosynthetic process	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	ADSL	1	go_bp
GO:0007339	GO:0007339	binding of sperm to zona pellucida	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	ALDOA	1	go_bp
GO:0033006	GO:0033006	regulation of mast cell activation involved in immune response	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	CD84	1	go_bp
GO:0033238	GO:0033238	regulation of cellular amine metabolic process	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0042551	GO:0042551	neuron maturation	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0046688	GO:0046688	response to copper ion	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0046716	GO:0046716	muscle cell cellular homeostasis	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	ALDOA	1	go_bp
GO:0050931	GO:0050931	pigment cell differentiation	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0051444	GO:0051444	negative regulation of ubiquitin-protein transferase activity	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	PARK7	1	go_bp
GO:0051882	GO:0051882	mitochondrial depolarization	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0061333	GO:0061333	renal tubule morphogenesis	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:0072028	GO:0072028	nephron morphogenesis	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	BCL2	1	go_bp
GO:1903421	GO:1903421	regulation of synaptic vesicle recycling	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	PPP3CB	1	go_bp
GO:1904353	GO:1904353	regulation of telomere capping	1/26	12/5037	0.0602770108883814	0.309621236035369	0.290162473033368	NEK7	1	go_bp
GO:0032943	GO:0032943	mononuclear cell proliferation	2/26	78/5037	0.0605607349838075	0.309621236035369	0.290162473033368	PPP3CB/BCL2	2	go_bp
GO:0031669	GO:0031669	cellular response to nutrient levels	2/26	80/5037	0.0633308287380262	0.309621236035369	0.290162473033368	MYH13/BCL2	2	go_bp
GO:0042886	GO:0042886	amide transport	2/26	80/5037	0.0633308287380262	0.309621236035369	0.290162473033368	PPP3CB/PARK7	2	go_bp
GO:0051402	GO:0051402	neuron apoptotic process	2/26	80/5037	0.0633308287380262	0.309621236035369	0.290162473033368	PARK7/BCL2	2	go_bp
GO:1901136	GO:1901136	carbohydrate derivative catabolic process	2/26	80/5037	0.0633308287380262	0.309621236035369	0.290162473033368	GPD1/APOBEC3C	2	go_bp
GO:1903131	GO:1903131	mononuclear cell differentiation	2/26	80/5037	0.0633308287380262	0.309621236035369	0.290162473033368	PPP3CB/BCL2	2	go_bp
